Продаю SAMSUNG GALAXY S3,5 000 KGS,/bishkek/ads/prodau-samsung-galaxy-s3-id-53235512
,,
Продаю телефон Samsung J1. Состояние,4 500 KGS,/bishkek/ads/prodau-telefon-samsung-j1-sostoanie-id-55184864
"Продаю на запчасти.
рабочем состоянии",Договорная,/bishkek/ads/prodau-na-zapcasti-rabocem-sostoanii-id-53220261
 samsung s8 64g,15 000 KGS,/bazar-korgon/ads/samsung-s8-64g-id-55377346
Samsung J7  состояние идеальное 6 000,Договорная,/bishkek/ads/samsung-j7-sostoanie-idealnoe-6-000-id-55353817
Samsung S4 original ,3 700 KGS,/bishkek/ads/samsung-s4-original-id-50733117
Samsung A3 2017 black полный комплект ,11 500 KGS,/bishkek/ads/samsung-a3-2017-black-polnyj-komplekt-id-55076117
Продаю Айфон 5s в хорошем,5 500 KGS,/belovodskoe/ads/prodau-ajfon-5s-v-horosem-id-52195780
Куплю платы от сотовых телефонов. В,800 KGS,/bishkek/ads/kuplu-platy-ot-sotovyh-telefonov-v-id-47895467
Подарок на 8 марта! Отличный выбор - М3,899 KGS,/bishkek/ads/podarok-na-8-marta-otlicnyj-vybor-m3-id-55360190
А 8 самсунг 18000сом.2018г каробка чек,18 000 KGS,/aravan/ads/a-8-samsung-18000som2018g-karobka-cek-id-54898051
Redmi 5 plus 4/64. все работает,8 000 KGS,/bishkek/ads/redmi-5-plus-464-vse-rabotaet-id-55313655
"Новые M2, аналог Mi Вand 2",749 KGS,/kok-oi/ads/novye-m2-analog-mi-vand-2-id-54892068
Наушники от фирмы Xiaomi. Новые,349 KGS,/bishkek/ads/nausniki-ot-firmy-xiaomi-novye-id-54620065
Отличный повер банк на 20000 amh с,649 KGS,/bishkek/ads/otlicnyj-pover-bank-na-20000-amh-s-id-54620190
НОВАЯ ПАРТИЯ! САМАЯ НИЗКАЯ ЦЕНА!!!,699 KGS,/bishkek/ads/novaa-partia-samaa-nizkaa-cena-id-53954033
2017 года,7 500 KGS,/bishkek/ads/2017-goda-id-43706817
"HUAWEI Y635-L21 срочно продаю, состояние",1 300 KGS,/bishkek/ads/huawei-y635-l21-srocno-prodau-sostoanie-id-55225999
Продаю хуавеи p20 lite покупал два месяца,Договорная,/karakol/ads/prodau-huavei-p20-lite-pokupal-dva-mesaca-id-52345680
Продаю А5 17 года  состояние хорошее,10 000 KGS,/bishkek/ads/prodau-a5-17-goda-sostoanie-horosee-id-46892204
Продаю iphone 6 (32гб) телефон находится в,15 000 KGS,/bishkek/ads/prodau-iphone-6-32gb-telefon-nahoditsa-v-id-51207654
Продаю телефон XPERIA 06 .,200 KGS,/bishkek/ads/prodau-telefon-xperia-06-id-55293624
"Айфон 5s (32gb)-состояние идеал,коробка",8 000 KGS,/bishkek/ads/ajfon-5s-32gb-sostoanie-idealkorobka-id-51413422
Недорого! В РАССРОЧКУ телефоны Samsung и Mi,Договорная,/bishkek/ads/nedorogo-v-rassrocku-telefony-samsung-i-mi-id-54861905
Продаю Самсунг А7 2018 64гб коробка,16 000 KGS,/bishkek/ads/prodau-samsung-a7-2018-64gb-korobka-id-54922156
"Коробка на Mi 8 black (Global version)
6/64 Гб",1 500 KGS,/bishkek/ads/korobka-na-mi-8-black-global-version-664-gb-id-55379590
"Сяоми 5+ состояние идеальное, 64 Гб ,",10 000 KGS,/belovodskoe/ads/saomi-5-sostoanie-idealnoe-64-gb-id-55298497
"Sony Ericsson T250i

2007 года выпуска.",1 111 KGS,/bishkek/ads/sony-ericsson-t250i-2007-goda-vypuska-id-54713133
"Продаю iphone5s32gb без тача , space gray .",4 500 KGS,/bishkek/ads/prodau-iphone5s32gb-bez-taca-space-gray-id-55432991
Билайн номер ,23 000 KGS,/bishkek/ads/bilajn-nomer-id-54607232
"Состояние хорошое
16гб
айфон 6+",18 000 KGS,/bishkek/ads/sostoanie-horosoe-16gb-ajfon-6-id-42330253
Билайн номер ,25 000 KGS,/bishkek/ads/bilajn-nomer-id-54569787
"Продаю iphone 6 на запчасть 
64гб
коробка комплект",7 000 KGS,/bishkek/ads/prodau-iphone-6-na-zapcast-64gb-korobka-komplekt-id-42330281
Самсунг ж3 6й 4ж интернет 8г оригинал 2х сим.,3 800 KGS,/osh/ads/samsung-z3-6j-4z-internet-8g-original-2h-sim-id-55471511
Huawei y5 Prime 2018 оригинал. Состояние,3 800 KGS,/bishkek/ads/huawei-y5-prime-2018-original-sostoanie-id-55128473
Самсунг мега плюс 4ж интернет 2хсим 16г оригинал.,2 700 KGS,/osh/ads/samsung-mega-plus-4z-internet-2hsim-16g-original-id-55471532
Айфон 6s  16гб состояние идеальное из 10/10,14 000 KGS,/bishkek/ads/ajfon-6s-16gb-sostoanie-idealnoe-iz-1010-id-55155679
Самсунг с5 мини 4ж интернет отпечатка палец подкаробка оригинал.,3 800 KGS,/osh/ads/samsung-s5-mini-4z-internet-otpecatka-palec-podkarobka-original-id-55471394
Ми нот 2.4ж 16г 2х сим идеал почти оригинал.,4 000 KGS,/osh/ads/mi-not-24z-16g-2h-sim-ideal-pocti-original-id-55471361
Iphone 7(128gb) red. ,23 500 KGS,/bishkek/ads/iphone-7128gb-red-id-55275022
Мобильный Геймпад PUBG W10 Бишкек,499 KGS,/bishkek/ads/mobilnyj-gejmpad-pubg-w10-biskek-id-53894729
Новые смартфоны по низким ценам под,Договорная,/bishkek/ads/novye-smartfony-po-nizkim-cenam-pod-id-55435947
Новые iPhone оригиналы 100% со Штатов ,Договорная,/bishkek/ads/novye-iphone-originaly-100-so-statov-id-52781219
Внимание Выкуп Скупка Сатып Алам ,Договорная,/bishkek/ads/vnimanie-vykup-skupka-satyp-alam-id-55369371
Меняю на скот или бычка  Айфон 6s ,11 000 KGS,/sokuluk/ads/menau-na-skot-ili-bycka-ajfon-6s-id-55451486
Продаю ми а1 совсем новый или меняю на,9 000 KGS,/bishkek/ads/prodau-mi-a1-sovsem-novyj-ili-menau-na-id-45834409
,,
SAMSUNG  A7 2016 СОСТОЯНИЕ  ОТЛИЧНОЕ есть,8 500 KGS,/bishkek/ads/samsung-a7-2016-sostoanie-otlicnoe-est-id-55006623
4 чехол А7 2016,150 KGS,/kok-oi/ads/4-cehol-a7-2016-id-55006834
S...  А7 2016  САСТАЙАНА  ИДАЛНА  А... ,8 000 KGS,/bishkek/ads/s-a7-2016-sastajana-idalna-a-id-50337331
SAMSUNG оригинал 100% 2 SIMKA  САСТАЙАНА ОТЛИЧНО ВСЕ РАБОТАЕТ,1 200 KGS,/bishkek/ads/samsung-original-100-2-simka-sastajana-otlicno-vse-rabotaet-id-53711698
SAMSUNG S8 4/64,21 000 KGS,/bishkek/ads/samsung-s8-464-id-55114905
Телефон-LG,3 000 KGS,/bishkek/ads/telefon-lg-id-54858747
Продаю волшебный номер,50 USD,/bishkek/ads/prodau-volsebnyj-nomer-id-55172517
"«умные» часы — это устройства,",2 780 KGS,/bishkek/ads/umnye-casy-eto-ustrojstva-id-41131028
Айфон 4g  память 32G сост норма  клавиши,1 500 KGS,/bishkek/ads/ajfon-4g-pamat-32g-sost-norma-klavisi-id-53006596
Телефон-RedMi,6 500 KGS,/bishkek/ads/telefon-redmi-id-54934013
Телефон- RedMi,5 500 KGS,/bishkek/ads/telefon-redmi-id-54936470
Пподаю Xiaomi redmi 4x gold 16 gb  отличное,4 500 KGS,/lebedinovka/ads/ppodau-xiaomi-redmi-4x-gold-16-gb-otlicnoe-id-53817971
"Продаю сказочные номера (Золото)
НОВЫЕ НОВЫЕ",1 700 KGS,/bishkek/ads/prodau-skazocnye-nomera-zoloto-novye-novye-id-54587687
Продам нокиа 312. сост нормально.  сенсорный экран,1 000 KGS,/bishkek/ads/prodam-nokia-312-sost-normalno-sensornyj-ekran-id-55363228
Самсунг 7582 двух сим(H+)Сост норма  батарейка старая плохо держит.,1 500 KGS,/bishkek/ads/samsung-7582-dvuh-simhsost-norma-batarejka-staraa-ploho-derzit-id-54397200
Оригинальный наушник Айфона,1 000 KGS,/tokmak/ads/originalnyj-nausnik-ajfona-id-53693367
"Продаю телефон Micromax, документы,",3 000 KGS,/bishkek/ads/prodau-telefon-micromax-dokumenty-id-51055664
"Продаю Samsung prime gold 16GB, состояние",4 000 KGS,/tokmak/ads/prodau-samsung-prime-gold-16gb-sostoanie-id-55309442
Чехлы на айфон 6s plus ,150 KGS,/tokmak/ads/cehly-na-ajfon-6s-plus-id-53109096
"Продаю Samsung  2017. GOLD , состояние хорошое,",4 000 KGS,/tokmak/ads/prodau-samsung-2017-gold-sostoanie-horosoe-id-55307371
Редми4х трещина бар иштеши жакши,3 500 KGS,/dzhalal-abad/ads/redmi4h-tresina-bar-istesi-zaksi-id-54939080
Продаю срочно хорошую сотку а3 2015г,4 000 KGS,/bishkek/ads/prodau-srocno-horosuu-sotku-a3-2015g-id-52162738
"Телефон дешево! Сломан экран и все!
Все работает ",1 000 KGS,/tokmak/ads/telefon-desevo-sloman-ekran-i-vse-vse-rabotaet-id-53153073
Сломан дисплей и все отдам дёшево,1 000 KGS,/tokmak/ads/sloman-displej-i-vse-otdam-desevo-id-53880428
"Флешки
2GB 150 сом
4GB 300сом
Юзби флешка 4GB 400сом",200 KGS,/tokmak/ads/fleski-2gb-150-som-4gb-300som-uzbi-fleska-4gb-400som-id-53153150
Продаю новый в упаковке корпус на  Nokia XpressMusic,100 KGS,/bishkek/ads/prodau-novyj-v-upakovke-korpus-na-nokia-xpressmusic-id-48754445
Продаю чехол книжку и стекло на экран,500 KGS,/kara-balta/ads/prodau-cehol-knizku-i-steklo-na-ekran-id-50741805
За все номера 4000 сомов,4 000 KGS,/bishkek/ads/za-vse-nomera-4000-somov-id-44164026
Срочно продаю айфон 5s16gb в отличном,4 000 KGS,/bishkek/ads/srocno-prodau-ajfon-5s16gb-v-otlicnom-id-55154885
Samsung J3 2016 ,4 500 KGS,/bishkek/ads/samsung-j3-2016-id-53609001
Срочно,22 000 KGS,/bishkek/ads/srocno-id-55388228
Зарядка узкая на телефон.. кому нужно пишите.. звоните..,100 KGS,/lebedinovka/ads/zaradka-uzkaa-na-telefon-komu-nuzno-pisite-zvonite-id-36763780
Айфон 5se ге алмашам,Договорная,/bishkek/ads/ajfon-5se-ge-almasam-id-55118886
SAMSUNG 5611 2500сом идеал.,2 500 KGS,/bishkek/ads/samsung-5611-2500som-ideal-id-55439858
Куплю NOKIA 515идеал до 4000сом,4 000 KGS,/bishkek/ads/kuplu-nokia-515ideal-do-4000som-id-55439885
Селфи лайт для профессиональных фотографий.,393 KGS,/bishkek/ads/selfi-lajt-dla-professionalnyh-fotografij-id-42613163
Селфи лайт. теперь профессиональные,400 KGS,/bishkek/ads/selfi-lajt-teper-professionalnye-id-42613202
Тренд 2018года селфи айт. для,410 KGS,/bishkek/ads/trend-2018goda-selfi-ajt-dla-id-42028235
Продаю iphone 8 plus gold 64 есть коробка,37 000 KGS,/lebedinovka/ads/prodau-iphone-8-plus-gold-64-est-korobka-id-55231465
Геймпад с Триггерами Game Handle от Bobbystore,599 KGS,/bishkek/ads/gejmpad-s-triggerami-game-handle-ot-bobbystore-id-54412160
"Беспроводные наушники airpods,хорошие",1 800 KGS,/bishkek/ads/besprovodnye-nausniki-airpodshorosie-id-55023537
Продаю! Samsung galaxy note 8 комплекты dual sim,27 000 KGS,/bishkek/ads/prodau-samsung-galaxy-note-8-komplekty-dual-sim-id-53492050
Новые смартфоны по низким ценам под,Договорная,/bishkek/ads/novye-smartfony-po-nizkim-cenam-pod-id-55435947
Продаю смартфон xiaomi redmi 3S (16gb/2gb) ,5 800 KGS,/bishkek/ads/prodau-smartfon-xiaomi-redmi-3s-16gb2gb-id-44351493
"Продаю отличный, красивый номер",50 000 KGS,/bishkek/ads/prodau-otlicnyj-krasivyj-nomer-id-44963695
,,
Google Pixel XL 32Gb Quite Black. В очень хорошем,18 000 KGS,/bishkek/ads/google-pixel-xl-32gb-quite-black-v-ocen-horosem-id-52582090
Номера оператора megacom и o! красивые,1 000 KGS,/bishkek/ads/nomera-operatora-megacom-i-o-krasivye-id-44513871
Продаю зарядные устройства  и,Договорная,/bishkek/ads/prodau-zaradnye-ustrojstva-i-id-52926643
Простушку для связи teXet Tm 121. Хорошее,500 KGS,/bishkek/ads/prostusku-dla-svazi-texet-tm-121-horosee-id-55063062
Продаю батарейки Сони эриксон оригинал новые из германии- 3шт.,Договорная,/bishkek/ads/prodau-batarejki-soni-erikson-original-novye-iz-germanii-3st-id-52926596
Редми 6.Жылы 2018,7 000 KGS,/tokmak/ads/redmi-6zyly-2018-id-55334312
"Продам идеальный, как новый Xiaomi Redmi 4x",5 000 KGS,/bishkek/ads/prodam-idealnyj-kak-novyj-xiaomi-redmi-4x-id-54356314
"IPhone 5 Black 16GB, Не REfurbished, в родном корпусе",3 000 KGS,/bishkek/ads/iphone-5-black-16gb-ne-refurbished-v-rodnom-korpuse-id-54732961
LG G2 F320S,6 000 KGS,/bishkek/ads/lg-g2-f320s-id-55103065
Samsung Galaxy ACE 4 Duos G313HU/DS темно-синий. ,1 800 KGS,/bishkek/ads/samsung-galaxy-ace-4-duos-g313huds-temno-sinij-id-55063330
Новые очки,600 KGS,/bishkek/ads/novye-ocki-id-53998514
Продаю телефон,1 500 KGS,/bishkek/ads/prodau-telefon-id-52926840
"Срочно продаю ,",7 500 KGS,/bishkek/ads/srocno-prodau-id-55328035
Самсунг ж7 про Сатылат состаяниясы жакшы жылы 2018,9 000 KGS,/osh/ads/samsung-z7-pro-satylat-sostaaniasy-zaksy-zyly-2018-id-55468708
Redmi not 4  память 32гб Сатылат состаяния идеял 5500 уступка есть,5 500 KGS,/osh/ads/redmi-not-4-pamat-32gb-satylat-sostaania-ideal-5500-ustupka-est-id-55468346
Продаю айфон 4; модель MD128DN/A; емкость,4 000 KGS,/bishkek/ads/prodau-ajfon-4-model-md128dna-emkost-id-49146347
Mi 6  6 гигов оперативная 128 памяти черный керамическая глобал.,16 000 KGS,/bishkek/ads/mi-6-6-gigov-operativnaa-128-pamati-cernyj-keramiceskaa-global-id-55002110
Продаю зарядное устройство для батареечек,150 KGS,/bishkek/ads/prodau-zaradnoe-ustrojstvo-dla-batareecek-id-52926874
 номер Ошка  VIP,5 000 KGS,/bishkek/ads/nomer-oska-vip-id-55502728
"Продаю сотку ""леново 3G"" A328, версия android",3 000 KGS,/bishkek/ads/prodau-sotku-lenovo-3g-a328-versia-android-id-49795076
Продаю чехол на редми 4 х идеальном состоянии,150 KGS,/bishkek/ads/prodau-cehol-na-redmi-4-h-idealnom-sostoanii-id-55502840
Redmi note 6 pro 3/32 новый телефон с,13 000 KGS,/sokuluk/ads/redmi-note-6-pro-332-novyj-telefon-s-id-55463258
SIM-карты,Договорная,/bishkek/ads/sim-karty-id-55502693
"Nokia 8800 Sirocco. Цвет черный. Оригинал 100%, made",15 000 KGS,/bishkek/ads/nokia-8800-sirocco-cvet-cernyj-original-100-made-id-55027426
 S 7  32 г 2 симка сос средный 2 чехол,15 000 KGS,/muksu/ads/s-7-32-g-2-simka-sos-srednyj-2-cehol-id-47088744
Обмен работает отлично,Договорная,/kaindy/ads/obmen-rabotaet-otlicno-id-55372865
Продаю источник бесперебойного,1 500 KGS,/bishkek/ads/prodau-istocnik-besperebojnogo-id-42919936
 г.Токмок,300 KGS,/tokmak/ads/gtokmok-id-52357264
"Смартфон ZTE- A520, в отличном состоянии.",6 500 KGS,/kant/ads/smartfon-zte-a520-v-otlicnom-sostoanii-id-53783629
Google pixel 5.0 128gb. в отличном состоянии (нет,15 000 KGS,/bishkek/ads/google-pixel-50-128gb-v-otlicnom-sostoanii-net-id-55502819
"SAMSUNG J 1 mini Duo 
золотой!состояние хорошее!!",3 500 KGS,/bishkek/ads/samsung-j-1-mini-duo-zolotojsostoanie-horosee-id-55251831
Продаю два iphone 7+,33 000 KGS,/bishkek/ads/prodau-dva-iphone-7-id-51476351
"POWER BANK.ПОВЕР БАНК,Внешний аккумулятор",1 500 KGS,/bishkek/ads/power-bankpover-bankvnesnij-akkumulator-id-54690405
"Продаю номер золото.
Тема не моя, звонить по номеру 
0551 843 505",100 USD,/bishkek/ads/prodau-nomer-zoloto-tema-ne-moa-zvonit-po-nomeru-0551-843-505-id-48414251
"Блютуз аирподс,беспроводные наушники,",2 500 KGS,/bishkek/ads/blutuz-airpodsbesprovodnye-nausniki-id-51593189
Xiaomi Redmi 4X    32 GB   100% каробка документы почти новый..,7 000 KGS,/dzhalal-abad/ads/xiaomi-redmi-4x-32-gb-100-karobka-dokumenty-pocti-novyj-id-49241901
Продаю или меняю на айфон 6s или 7 с моей,16 000 KGS,/bishkek/ads/prodau-ili-menau-na-ajfon-6s-ili-7-s-moej-id-47449031
Продаю Sony Xperia XA,5 500 KGS,/bishkek/ads/prodau-sony-xperia-xa-id-55430938
Купить смартфон Mi 8 Lite всего за 2 787,17 300 KGS,/bishkek/ads/kupit-smartfon-mi-8-lite-vsego-za-2-787-id-54016615
Новые смартфоны по низким ценам под,Договорная,/bishkek/ads/novye-smartfony-po-nizkim-cenam-pod-id-55435947
Продаю️Airpods i7-mini TWS,890 KGS,/bishkek/ads/prodauairpods-i7-mini-tws-id-55441034
"Oukitel k10000 MAX , водонепроницаемый IP68 и",10 000 KGS,/bishkek/ads/oukitel-k10000-max-vodonepronicaemyj-ip68-i-id-55265464
Новые сим карты только звонить..!!!,Договорная,/bishkek/ads/novye-sim-karty-tolko-zvonit-id-38914695
"Самсунг ж1айс  3ж интернет 2016  2сим карты, флеш карта.",4 000 KGS,/kara-balta/ads/samsung-z1ajs-3z-internet-2016-2sim-karty-fles-karta-id-54300994
"В хорошем состоянии,рабочий,пленка на",Договорная,/tokmak/ads/v-horosem-sostoaniirabocijplenka-na-id-52788368
,,
Батарейки для Нокиа BL-5C,100 KGS,/bishkek/ads/batarejki-dla-nokia-bl-5c-id-52611188
Чехол для Самсунг j 5 2017. Оригинал. есть косяк в углу. 100 сом.,100 KGS,/bishkek/ads/cehol-dla-samsung-j-5-2017-original-est-kosak-v-uglu-100-som-id-53590372
Блютуз наушники JBL KD20,1 100 KGS,/bishkek/ads/blutuz-nausniki-jbl-kd20-id-52868351
Продам редми 4 x 16 gb черный в отличном,4 500 KGS,/balykchi/ads/prodam-redmi-4-x-16-gb-cernyj-v-otlicnom-id-55207499
Игровой триггер для pubg,200 KGS,/bishkek/ads/igrovoj-trigger-dla-pubg-id-53051984
Коробка от Самсунг J-7 2016. 420 сом. Все,420 KGS,/bishkek/ads/korobka-ot-samsung-j-7-2016-420-som-vse-id-51935613
Продается xiomi 6 a на 16 гигабайт срочно,6 000 KGS,/balykchi/ads/prodaetsa-xiomi-6-a-na-16-gigabajt-srocno-id-54823374
"Скупка телефонов , кому срочно нужны",3 000 KGS,/kara-balta/ads/skupka-telefonov-komu-srocno-nuzny-id-55431167
Lenovo A6000 в хорошем состоянии.,3 000 KGS,/tokmak/ads/lenovo-a6000-v-horosem-sostoanii-id-52878362
"Apple IPhone 5G 32 gb 
состояние шикарное 
возможен обмен ",Договорная,/kara-balta/ads/apple-iphone-5g-32-gb-sostoanie-sikarnoe-vozmozen-obmen-id-54799267
Xiaomi Redmi 4 x,5 999 KGS,/kara-balta/ads/xiaomi-redmi-4-x-id-55300920
Продаю Samsung s7.  1 сим.  Корея. И с переди и,12 000 KGS,/bishkek/ads/prodau-samsung-s7-1-sim-korea-i-s-peredi-i-id-55250416
"S03 состояние хорошее
работает без проблем
возможен обмен",1 700 KGS,/kara-balta/ads/s03-sostoanie-horosee-rabotaet-bez-problem-vozmozen-obmen-id-55258183
Продаю Iphone 7 plus Rose gold 32 GB. В идеальном,Договорная,/osh/ads/prodau-iphone-7-plus-rose-gold-32-gb-v-idealnom-id-53064811
Срочно Продаю iphone 6S 128Gb состояние,14 000 KGS,/tokmak/ads/srocno-prodau-iphone-6s-128gb-sostoanie-id-54637340
Box для HDD ata 2.5,200 KGS,/bishkek/ads/box-dla-hdd-ata-25-id-54102068
"Телефоны в рассрочку, телефоны в рассрочку",Договорная,/bishkek/ads/telefony-v-rassrocku-telefony-v-rassrocku-id-36836687
"Huawei P20 Lite
цена 12000 сом.",12 000 KGS,/bishkek/ads/huawei-p20-lite-cena-12000-som-id-55470317
"Mi A2
 ",8 000 KGS,/bishkek/ads/mi-a2-id-55469702
Защитное стекло 5 D для xiaomi redmi note 4x,100 KGS,/bishkek/ads/zasitnoe-steklo-5-d-dla-xiaomi-redmi-note-4x-id-53011375
Срочно продаю СамсунгJ1. ,3 600 KGS,/kant/ads/srocno-prodau-samsungj1-id-55330459
Срочно продаю Мi 6A,4 500 KGS,/kant/ads/srocno-prodau-mi-6a-id-55264460
Самсунг гелакси ж2 памят 8 г состояние зынк,3 000 KGS,/bishkek/ads/samsung-gelaksi-z2-pamat-8-g-sostoanie-zynk-id-55378620
Xiaomi redmi 4 A  хороший аппарат работает,3 400 KGS,/bishkek/ads/xiaomi-redmi-4-a-horosij-apparat-rabotaet-id-55067466
Продаю Самсунг 313 3ж ( копия ж 1 мини )  в,1 800 KGS,/bishkek/ads/prodau-samsung-313-3z-kopia-z-1-mini-v-id-55472162
IPhone 4S состояние идеальное + чехол,3 000 KGS,/sokuluk/ads/iphone-4s-sostoanie-idealnoe-cehol-id-55351497
Продам номер,Договорная,/bishkek/ads/prodam-nomer-id-55472687
Редми 6 в идеале документы гарантия все есть,8 500 KGS,/bishkek/ads/redmi-6-v-ideale-dokumenty-garantia-vse-est-id-55240100
Наушники проводные,699 KGS,/bishkek/ads/nausniki-provodnye-id-55339677
Наушники kotion each,650 KGS,/bishkek/ads/nausniki-kotion-each-id-55227241
Продаю магнитный кабель Lightning для Iphone.,400 KGS,/bishkek/ads/prodau-magnitnyj-kabel-lightning-dla-iphone-id-52426327
"Дисплей sony d6603 новый
 с установкой 1500 сом",1 200 KGS,/bishkek/ads/displej-sony-d6603-novyj-s-ustanovkoj-1500-som-id-52643372
Продаю телефон samsung grant prime  wite в отличном состоянии,6 000 KGS,/bishkek/ads/prodau-telefon-samsung-grant-prime-wite-v-otlicnom-sostoanii-id-42493475
Samsung GALAXY Trend GT-S7390 La’Fleur ,2 000 KGS,/bishkek/ads/samsung-galaxy-trend-gt-s7390-lafleur-id-55394977
Золотой номер мегаком ,2 300 KGS,/bishkek/ads/zolotoj-nomer-megakom-id-48309041
Куплю дисплей на LG G2 кореец,Договорная,/bishkek/ads/kuplu-displej-na-lg-g2-koreec-id-53817690
Iphone 6 16gb gold,6 800 KGS,/bishkek/ads/iphone-6-16gb-gold-id-55502158
"Новый Ремешок на смарт часы Samsung (Gear, Watch)",800 KGS,/bishkek/ads/novyj-remesok-na-smart-casy-samsung-gear-watch-id-52821457
Отличный аналог AirPods Беспроводные,1 600 KGS,/bishkek/ads/otlicnyj-analog-airpods-besprovodnye-id-55300670
Xiaomi A2 lite 64 гб,10 000 KGS,/bishkek/ads/xiaomi-a2-lite-64-gb-id-53365793
Телефоны в кредит без первоначального,Договорная,/bishkek/ads/telefony-v-kredit-bez-pervonacalnogo-id-50795544
Продаю iphone 7,24 000 KGS,/bishkek/ads/prodau-iphone-7-id-54104045
"Беспроводные наушники airpods,хорошие",1 800 KGS,/bishkek/ads/besprovodnye-nausniki-airpodshorosie-id-55023537
Прадается номер (ПЛАТИНОВЫЙ) сим:мегаком  тариф ХАЙП,2 500 KGS,/bishkek/ads/pradaetsa-nomer-platinovyj-simmegakom-tarif-hajp-id-54485671
Срочно!!! iphone 7 черный матовый 32 гиг в,20 000 KGS,/bishkek/ads/srocno-iphone-7-cernyj-matovyj-32-gig-v-id-45711449
,,
Iphone 7 черный матовый в идеальном,23 000 KGS,/bishkek/ads/iphone-7-cernyj-matovyj-v-idealnom-id-51017831
Iphone 7+ 32гиг в идеальном состоянии со,31 000 KGS,/bishkek/ads/iphone-7-32gig-v-idealnom-sostoanii-so-id-45243402
"Samsung  Dis Star  (Galaxy Note3 ) 
",2 500 KGS,/bishkek/ads/samsung-dis-star-galaxy-note3-id-55501730
Продаю телефон Самсунг в отличном ,3 500 KGS,/bishkek/ads/prodau-telefon-samsung-v-otlicnom-id-53803941
Срочно  продаю vrbox почти новый с,800 KGS,/osh/ads/srocno-prodau-vrbox-pocti-novyj-s-id-54920279
Продаю redmi note 5a состояние зынк партак,6 000 KGS,/osh/ads/prodau-redmi-note-5a-sostoanie-zynk-partak-id-55068004
Пр-ю самсунг А5.6голд  2016г очень,12 000 KGS,/karakol/ads/pr-u-samsung-a56gold-2016g-ocen-id-50633096
 Новый телефон  (4х симка вставляется) ,Договорная,/bishkek/ads/novyj-telefon-4h-simka-vstavlaetsa-id-55051903
A5-2017 (3-32GB) состояние идеальное,11 000 KGS,/bishkek/ads/a5-2017-3-32gb-sostoanie-idealnoe-id-53849227
Продаю SAMSUNG J7 Neo( 2018года) состояние идиальное ,8 500 KGS,/bishkek/ads/prodau-samsung-j7-neo-2018goda-sostoanie-idialnoe-id-55249726
Продам  планшет б/у на запчасти. Не ,500 KGS,/bishkek/ads/prodam-planset-bu-na-zapcasti-ne-id-52617757
На запчасти не которыйе работает,Договорная,/kara-balta/ads/na-zapcasti-ne-kotoryje-rabotaet-id-50391740
LG Stylus 3 M400DK 16Gb Серый,4 300 KGS,/bishkek/ads/lg-stylus-3-m400dk-16gb-seryj-id-53432954
"Здравствуйте , продаю или меняю на iphone",12 000 KGS,/bishkek/ads/zdravstvujte-prodau-ili-menau-na-iphone-id-50096495
Продаю телефон LenovoА6020 2017года,4 500 KGS,/lebedinovka/ads/prodau-telefon-lenovoa6020-2017goda-id-53950122
Продаю 3 смартфона samsung galaxy. samsung galaxy A6+,20 000 KGS,/bishkek/ads/prodau-3-smartfona-samsung-galaxy-samsung-galaxy-a6-id-55501220
Samsung j1 duos. В хорошем состоянии. Только,2 000 KGS,/bishkek/ads/samsung-j1-duos-v-horosem-sostoanii-tolko-id-54562959
Продаю Самсунг 313 3ж ( копия ж 1 мини )  в,1 800 KGS,/bishkek/ads/prodau-samsung-313-3z-kopia-z-1-mini-v-id-54639807
Продаю Philips E106 Dual sim,1 000 KGS,/bishkek/ads/prodau-philips-e106-dual-sim-id-52081715
Продаю Microsoft Lumia 540 Dual sim,3 500 KGS,/bishkek/ads/prodau-microsoft-lumia-540-dual-sim-id-54241464
SAMSUNG J 1 DUOS сост.отличная.,3 333 KGS,/bishkek/ads/samsung-j-1-duos-sostotlicnaa-id-52156458
Продаю Samsung B310E Dual sim,1 500 KGS,/bishkek/ads/prodau-samsung-b310e-dual-sim-id-54930175
Продаю Samsung Galaxy Grand Prime Plus (G532F) Dual sim,5 000 KGS,/bishkek/ads/prodau-samsung-galaxy-grand-prime-plus-g532f-dual-sim-id-54929995
"Наушник  микрофонам с проводам длиной  2,5м.сост.отл",999 KGS,/bishkek/ads/nausnik-mikrofonam-s-provodam-dlinoj-25msostotl-id-52237495
Nokia c3-01. В хорошем состоянии. Если,1 500 KGS,/bishkek/ads/nokia-c3-01-v-horosem-sostoanii-esli-id-54563091
Продаю Samsung Galaxy J5 2017 в отличном,8 200 KGS,/bishkek/ads/prodau-samsung-galaxy-j5-2017-v-otlicnom-id-55500819
Продаю Самсунг 313 3ж ( копия ж 1 мини )  в,1 800 KGS,/bishkek/ads/prodau-samsung-313-3z-kopia-z-1-mini-v-id-54294663
Продаю Beeline Smart 8 (A221) Dual sim,1 500 KGS,/bishkek/ads/prodau-beeline-smart-8-a221-dual-sim-id-54171136
Продаю Самсунг гранд прайм состояния отличное 2450 сом,2 450 KGS,/bishkek/ads/prodau-samsung-grand-prajm-sostoania-otlicnoe-2450-som-id-54014120
Продаю Самсунг 313 3ж ( копия ж 1 мини )  в,1 800 KGS,/bishkek/ads/prodau-samsung-313-3z-kopia-z-1-mini-v-id-53188331
